id,name,complex,district,eupmyeon,sector_code,sector,sector_group,product,workers_band,workers,reg_type,first_registered,mfg_area_band,address,sites,source,as_of,founded,tags
x0695,대한정보(주),산단 외,북구,,,컴퓨터 및 주변장치  소프트웨어 도매업,소프트웨어·IT,,1~9명,9,,,,대구광역시 북구 유통단지로8길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0696,(주)포위즈시스템,산단 외,동구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,50~299명,60,,,,대구광역시 동구 동내로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0697,곽치과병원,산단 외,달서구,,,치과병원,의료·바이오,,10~49명,17,,,,대구광역시 달서구 구마로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0698,(주)월드크로스,산단 외,북구,,,일반 철물 제조업,기타 제조,,10~49명,25,,,,대구광역시 북구 검단로31길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0699,(주)조은소리보청기,산단 외,중구,,,전기식 진단 및 요법 기기 제조업,의료·바이오,,1~9명,4,,,,대구광역시 중구 중앙대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0700,(주)대구물류터미널,산단 외,달서구,,,여객 자동차 터미널 운영업,자동차·부품,,1~9명,4,,,,대구광역시 달서구 성서공단로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0701,(주)투에버,산단 외,북구,,,전자상거래 소매업,전기·전자,,10~49명,19,,,,대구광역시 북구 유통단지로24길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0702,주식회사 화성E&G,산단 외,달서구,,,운송장비용 가스 충전업,기계·금속,,1~9명,3,,,,대구광역시 달서구 성서공단로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0703,대명이엔지(주),산단 외,달성군,,,배전반 및 전기 자동제어반 제조업,전기·전자,,50~299명,104,,,,대구광역시 달성군 유가읍 테크노순환로1길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0704,와우코리아(주),산단 외,달서구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,1~9명,4,,,,대구광역시 달서구 와룡로57길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0705,주식회사디케이커뮤니티,산단 외,달서구,,,기타 엔지니어링 서비스업,기타 서비스,,1~9명,4,,,,대구광역시 달서구 두류길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0706,푸드코리아(주),산단 외,달서구,,,수산물 가공식품 도매업,식품,,1~9명,8,,,,대구광역시 달서구 문화회관6길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0707,농협우리음료(주),산단 외,동구,,,비알코올 음료 도매업,식품,,1~9명,9,,,,대구광역시 동구 동부로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0708,주식회사 보극이앤씨,산단 외,동구,,,유리 및 창호 공사업,기타 제조,,1~9명,4,,,,대구광역시 동구 동대구로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0709,(주)에스엠에스,산단 외,수성구,,,컴퓨터 및 주변장치  소프트웨어 도매업,소프트웨어·IT,,1~9명,7,,,,대구광역시 수성구 알파시티1로42길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0710,한국전산(주),산단 외,동구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,1~9명,6,,,,대구광역시 동구 신암남로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0711,온디맨드소프트(주),산단 외,수성구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,10~49명,10,,,,대구광역시 수성구 알파시티1로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0712,(주)성국,산단 외,달서구,,,화학섬유직물 직조업,섬유·패션,,1~9명,3,,,,대구광역시 달서구 달구벌대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0713,아시아복지재단자유보호작업장,산단 외,동구,,,위생용 종이제품 제조업,기타 제조,,10~49명,21,,,,대구광역시 동구 팔공산로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0714,케이아이에스(주),산단 외,북구,,,컴퓨터 및 주변장치  소프트웨어 도매업,소프트웨어·IT,,1~9명,6,,,,대구광역시 북구 경대로17길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0715,(주)태산이앤엘,산단 외,동구,,,일반 화물 자동차 운송업,자동차·부품,,10~49명,11,,,,대구광역시 동구 화랑로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0716,주식회사 코그,산단 외,중구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,50~299명,257,,,,대구광역시 중구 국채보상로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0717,라온엔터테인먼트(주),산단 외,남구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,50~299명,118,,,,대구광역시 남구 대명동,1,국민연금 가입 사업장 내역 2026-07,2026-07,2000,
x0718,(주)천보테크루브,산단 외,달서구,,,액체 연료 및 관련제품 도매업,화학·에너지,,1~9명,3,,,,대구광역시 달서구 와룡로13길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0719,(주)위넷컴,산단 외,달서구,,,컴퓨터 제조업,기타 제조,,1~9명,4,,,,대구광역시 달서구 와룡로57길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0720,대림에프엔티(주),산단 외,달성군,,,화학섬유직물 직조업,섬유·패션,,1~9명,5,,,,대구광역시 달성군 논공읍 논공로91길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0721,(주)박가분,산단 외,수성구,,,화장품 및 화장용품 도매업,화학·에너지,,1~9명,3,,,,대구광역시 수성구 용학로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0722,(사)한국지체장애인협회대구광역시협회,산단 외,중구,,,의료용품 도매업,의료·바이오,,10~49명,19,,,,대구광역시 중구 달구벌대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0723,오픈정보기술(주),산단 외,동구,,,컴퓨터 및 주변장치  소프트웨어 도매업,소프트웨어·IT,,10~49명,32,,,,대구광역시 동구 송라로14길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0724,화산시스템(주),산단 외,남구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,10~49명,12,,,,대구광역시 남구 이천로19길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0725,주식회사 우림개발,산단 외,군위군,,,유리 및 창호 공사업,기타 제조,,1~9명,3,,,,대구광역시 군위군 군위읍 중앙길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0726,(주)보스텍,산단 외,수성구,,,통신ㆍ방송장비 및 부품 도매업,기계·금속,,1~9명,3,,,,대구광역시 수성구 범안로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0727,주식회사 부자 군위(상),산단 외,군위군,,,간이 음식 포장 판매 전문점,기타 제조,,10~49명,13,,,,대구광역시 군위군 군위읍 경북대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0728,디벨론건설기계경북판매(주),산단 외,달서구,,,음ㆍ식료품 및 담배 중개업,식품,,10~49명,18,,,,대구광역시 달서구 달서대로91길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0729,주식회사 부자 군위(하),산단 외,군위군,,,간이 음식 포장 판매 전문점,기타 제조,,10~49명,14,,,,대구광역시 군위군 군위읍 경북대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0730,정인메인티넌스(주),산단 외,남구,,,산업설비  운송장비 및 공공장소 청소업,기계·금속,,1~9명,6,,,,대구광역시 남구 봉덕로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0731,(주)삼안환경측정,산단 외,북구,,,기타 화학 물질 및 화학제품 도매업,화학·에너지,,10~49명,23,,,,대구광역시 북구 팔달북로15길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0732,(주)매직씨엔씨,산단 외,중구,,,컴퓨터 및 주변장치  소프트웨어 도매업,소프트웨어·IT,,1~9명,4,,,,대구광역시 중구 태평로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0733,(주)극동에어텍,산단 외,달성군,,,기체 연료 및 관련제품 도매업,화학·에너지,,1~9명,6,,,,대구광역시 달성군 구지면 국가산단남로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0734,동보철강주식회사,산단 외,서구,,,금속광물 도매업,기계·금속,,1~9명,3,,,,대구광역시 서구 와룡로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0735,카피몰데이타시스템(주),산단 외,중구,,,기타 인쇄관련 산업,기타 제조,,1~9명,4,,,,대구광역시 중구 동덕로36길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0736,(주)삼정디지탈정보,산단 외,수성구,,,컴퓨터 및 주변장치  소프트웨어 도매업,소프트웨어·IT,,1~9명,9,,,,대구광역시 수성구 알파시티1로40길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0737,경북특수판유리(주),산단 외,동구,,,유리 및 창호 공사업,기타 제조,,1~9명,4,,,,대구광역시 동구 해동로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0738,지성개발(주),산단 외,달성군,,,포장 공사업,기타 제조,,1~9명,4,,,,대구광역시 달성군 논공읍 남리길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0739,지산치과의원,산단 외,수성구,,,치과의원,의료·바이오,,10~49명,16,,,,대구광역시 수성구 용학로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0740,대구녹색환경지원센터,산단 외,달서구,,,기타 인문 및 사회과학 연구개발업,기타 서비스,,1~9명,7,,,,대구광역시 달서구 달구벌대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0741,(주)지앤지넷,산단 외,수성구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,1~9명,6,,,,대구광역시 수성구 알파시티1로31길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0742,(주)엔아이티,산단 외,북구,,,컴퓨터 및 주변장치  소프트웨어 도매업,소프트웨어·IT,,1~9명,7,,,,대구광역시 북구 유통단지로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0743,영창메디텍(주),산단 외,동구,,,의약품 도매업,의료·바이오,,10~49명,10,,,,대구광역시 동구 동촌로16길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0744,(주)일송건설,산단 외,군위군,,,유리 및 창호 공사업,기타 제조,,1~9명,4,,,,대구광역시 군위군 군위읍 도군로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0745,(주)한전전기관리,산단 외,달서구,,,기타 엔지니어링 서비스업,기타 서비스,,10~49명,18,,,,대구광역시 달서구 새동네로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0746,동성건재판매(주),산단 외,북구,,,골재  벽돌 및 시멘트 도매업,기타 제조,,1~9명,4,,,,대구광역시 북구 유통단지로21길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0747,(주)대한실업,산단 외,달서구,,,비금속류 원료 재생업,기계·금속,,50~299명,144,,,,대구광역시 달서구 성서로72길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0748,제일메딕스약품,산단 외,달서구,,,의약품 도매업,의료·바이오,,10~49명,11,,,,대구광역시 달서구 중흥로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0749,한국지엠북대구서비스센터,산단 외,서구,,,자동차 전문 수리업,자동차·부품,,10~49명,16,,,,대구광역시 서구 염색공단중앙로14길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0750,(주)신월건설,산단 외,군위군,,,유리 및 창호 공사업,기타 제조,,1~9명,4,,,,대구광역시 군위군 군위읍 동서5길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0751,(주)북부모터스,산단 외,서구,,,건설 및 채광용 기계장비 제조업,기계·금속,,1~9명,6,,,,대구광역시 서구 고성로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0752,(주)에이스텍스타일,산단 외,북구,,,화학섬유직물 직조업,섬유·패션,,1~9명,5,,,,대구광역시 북구 침산남로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0753,칼테크(주),산단 외,달서구,,,의료 기기 도매업,의료·바이오,,10~49명,10,,,,대구광역시 달서구 성서공단북로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0754,재단법인한국경제기획연구원,산단 외,수성구,,,기타 인문 및 사회과학 연구개발업,기타 서비스,,10~49명,11,,,,대구광역시 수성구 알파시티1로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2002,
x0755,(주)오케이렌트카,산단 외,수성구,,,자동차 임대업(렌트카),자동차·부품,,1~9명,7,,,,대구광역시 수성구 무학로31길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2002,
x0756,(주)브이디에스,산단 외,북구,,,기타 반도체 소자 제조업,전기·전자,,50~299명,204,,,,대구광역시 북구 동호길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0757,이그린하나물류(주),산단 외,북구,,,용달 화물 자동차 운송업,자동차·부품,,10~49명,19,,,,대구광역시 북구 동암로12길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0758,(주)광명수도,산단 외,북구,,,철물  금속 파스너 및 수공구 도매업,기계·금속,,1~9명,4,,,,대구광역시 북구 유통단지로8길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0759,신영정공(주),산단 외,달서구,,,배전반 및 전기 자동제어반 제조업,전기·전자,,1~9명,3,,,,대구광역시 달서구 성서공단남로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0760,(주)두손기획,산단 외,동구,,,간판 및 광고물 제조업,기타 제조,,1~9명,8,,,,대구광역시 동구 해동로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0761,(주)태양수입주류,산단 외,달성군,,,주류 도매업,식품,,1~9명,5,,,,대구광역시 달성군 화원읍 비슬로491길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2002,
x0762,(주)대신이엔지,산단 외,달성군,,,금속 문  창  셔터 및 관련제품 제조업,기계·금속,,1~9명,3,,,,대구광역시 달성군 하빈면 강변대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2002,
x0763,유니캐스트（주）,산단 외,달성군,,,그 외 자동차용 신품 부품 제조업,자동차·부품,,1~9명,5,,,,대구광역시 달성군 다사읍 세천로2길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2002,
x0764,(주)보광자동차부품,산단 외,달서구,,,자동차 중고 부품 및 내장품 판매업,자동차·부품,,1~9명,4,,,,대구광역시 달서구 성서로72길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2002,
x0765,(주)상산건설,산단 외,북구,,,유리 및 창호 공사업,기타 제조,,1~9명,9,,,,대구광역시 북구 노원로39길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
x0766,(주)가야텔레콤,산단 외,달서구,,,통신ㆍ방송장비 및 부품 도매업,기계·금속,,1~9명,8,,,,대구광역시 달서구 달구벌대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2001,
